"id","issue_id","github_id","number","title","body","state","tema_relacionado","labels","comments_count","created_at","updated_at","closed_at","user_login","assignee","milestone","html_url","tempo_resolucao_dias"
"340","2763769278","2763769278","144005","[tp] propagate src_data_rank kwarg in TP API","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #144005
* #143883

as titled, this PR propagates the src_data_rank in the TP API, so that
module level APIs could leverage the flexibility to choose
src_data_rank, and avoid the communication if it does not need to

cc @H-Huang @awgu @kwen2501 @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o","closed","Refatoração","{""oncall: distributed"",Merged,ciflow/trunk,""release notes: distributed (dtensor)""}",4,"2024-12-30 22:48:14","2025-01-02 05:37:00","2025-01-02 05:35:56","wanchaol",NULL,NULL,"https://github.com/pytorch/pytorch/pull/144005",3
"341","2763617445","2763617445","143998","[MPSInductor] Fix multiple kernel generation","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #143966
* __->__ #143998
* #143977
* #143973
* #143949
* #143948

At the moment by generating multiple MetalLibraries

`pytest test/inductor/test_torchinductor.py -k _mps` score is 434 failed, 317 passed, 32 skipped

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @ColinPeppler @amjames @desertfire @chauhang @aakhundov","closed","Refatoração","{Merged,""topic: not user facing"",ciflow/mps,""module: inductor"",ciflow/inductor}",3,"2024-12-30 19:33:40","2024-12-31 13:52:58","2024-12-31 13:51:54","malfet",NULL,NULL,"https://github.com/pytorch/pytorch/pull/143998",1
"342","2767918290","2767918290","144155","[ez] Use strip for arg sanitization in upload_metadata_file to improve readability","Minor thing that improves readability.  I didn't realize you could specify characters for strip when I wrote this","closed","Refatoração","{Merged,""topic: not user facing""}",3,"2025-01-03 17:21:12","2025-01-03 19:26:34","2025-01-03 19:25:32","clee2000",NULL,NULL,"https://github.com/pytorch/pytorch/pull/144155",0
"344","2767606919","2767606919","144151","fix a bug for fft c2c stride in cpu","Fixes #144150

Please see details in the issue.


cc @mruberry","closed","Refatoração","{triaged,""open source"",""module: fft""}",5,"2025-01-03 13:48:04","2025-01-08 09:56:24","2025-01-08 09:56:24","ywq880611",NULL,NULL,"https://github.com/pytorch/pytorch/pull/144151",5
"345","2767154255","2767154255","144145","[reland][attempt2][AMD] Turn on TF32 for aten::mm","Summary:
https://github.com/pytorch/pytorch/pull/143549 was reverted due to some
internal/oss tooling issue. Relanding.

hipblaslt supports TF32, so adding the support.
Original PR https://github.com/pytorch/pytorch/pull/139869

Test Plan: CI

Differential Revision: D67785496




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames","closed","Refatoração","{fb-exported,Merged,ciflow/trunk,""topic: not user facing"",""module: dynamo"",ciflow/inductor,ci-no-td}",5,"2025-01-03 08:11:45","2025-01-06 00:38:06","2025-01-06 00:37:03","xw285cornell",NULL,NULL,"https://github.com/pytorch/pytorch/pull/144145",3
"346","2771443024","2771443024","144281","[MPSInductor] Add `nan` constant generation","If val is not equal to self, it's a nan (which is spelled as `NAN` in Metal)


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @ColinPeppler @amjames @desertfire @chauhang @aakhundov","closed","Refatoração","{Merged,""topic: not user facing"",ciflow/mps,""module: inductor"",ciflow/inductor}",3,"2025-01-06 21:03:22","2025-01-06 22:14:27","2025-01-06 22:13:26","malfet",NULL,NULL,"https://github.com/pytorch/pytorch/pull/144281",0
"348","2776439263","2776439263","144430","Request for: torch-2.5.1-cp313-cp313-win_amd64.whl","I don't see the posting for 313 there.

I am guessing the Mac people would be interested as well?","closed","Refatoração","{}",1,"2025-01-08 22:07:00","2025-01-09 22:33:44","2025-01-09 22:33:44","tlh45342",NULL,NULL,"https://github.com/pytorch/pytorch/issues/144430",1
"359","2791393947","2791393947","144924","[MPSInductor] Fix codegen regression","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #144924
* #144917

Caused by https://github.com/pytorch/pytorch/pull/144649

Do not try to insert anything into the header if wrapper is not ready yet

Fixes `test_sort_mps`

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @ColinPeppler @amjames @desertfire @chauhang @aakhundov","closed","Teste de Regressão","{Merged,""topic: not user facing"",ciflow/mps,""module: inductor"",ciflow/inductor}",3,"2025-01-16 01:00:40","2025-01-16 02:13:52","2025-01-16 02:12:46","malfet",NULL,NULL,"https://github.com/pytorch/pytorch/pull/144924",0
"360","2791393380","2791393380","144922","DISABLED test_repeat_graph_capture_cublas_workspace_memory (__main__.TestCuda)","Platforms: rocm

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_repeat_graph_capture_cublas_workspace_memory&suite=TestCuda&limit=100) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/35670628070).

Over the past 3 hours, it has been determined flaky in 5 workflow(s) with 6 failures and 5 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_repeat_graph_capture_cublas_workspace_memory`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.



<details><summary>Sample error message</summary>

```
Traceback (most recent call last):
  File ""/var/lib/jenkins/pytorch/test/test_cuda.py"", line 2048, in test_repeat_graph_capture_cublas_workspace_memory
    self.assertFalse(used_gb_before + 0.1 < used_gb_after)
  File ""/opt/conda/envs/py_3.10/lib/python3.10/unittest/case.py"", line 681, in assertFalse
    raise self.failureException(msg)
AssertionError: True is not false

To execute this test, run the following from the base repo dir:
    PYTORCH_TEST_WITH_ROCM=1 python test/test_cuda.py TestCuda.test_repeat_graph_capture_cublas_workspace_memory

This message can be suppressed by setting PYTORCH_PRINT_REPRO_ON_FAILURE=0
```

</details>


Test file path: `test_cuda.py`

cc @ptrblck @msaroufim @eqy @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd @clee2000 @wdvr","closed","Refatoração","{""module: cuda"",""module: rocm"",triaged,""module: flaky-tests"",skipped}",4,"2025-01-16 01:00:24","2025-01-30 03:41:58","2025-01-30 03:41:58","pytorch-bot[bot]",NULL,NULL,"https://github.com/pytorch/pytorch/issues/144922",14
"361","2791338736","2791338736","144915","Update clickhouse-connect to 0.8.14","Corresponds to https://github.com/pytorch/test-infra/pull/6177

I only tested the slow test script but I also did testing on the new version with scripts in https://github.com/pytorch/test-infra/pull/6177","closed","Refatoração","{Merged,""topic: not user facing""}",3,"2025-01-16 00:30:57","2025-01-21 21:44:24","2025-01-21 21:43:20","clee2000",NULL,NULL,"https://github.com/pytorch/pytorch/pull/144915",5
"362","2791283544","2791283544","144912","DISABLED test_flex_attention (__main__.TestCompiledAutograd)","Platforms: rocm

This test was disabled because it is failing on main branch ([recent examples](https://torch-ci.com/failure?failureCaptures=%5B%22inductor%2Ftest_compiled_autograd.py%3A%3ATestCompiledAutograd%3A%3Atest_flex_attention%22%5D)).

Caused by this PR: https://github.com/pytorch/pytorch/pull/144533

The MI200 CI runners were passing all inductor UTs prior to merge.  Post-merge on MI300 we see this failure.  Hopefully just the one test.

cc @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd @chauhang @penguinwu @zou3519 @ydwu4 @xmfan @yf225 @bdhirsh @Chillee @drisspg @yanboliang @BoyuanFeng","closed","Refatoração","{""module: rocm"",triaged,skipped,""oncall: pt2"",""module: higher order operators"",""module: compiled autograd"",""module: pt2-dispatcher"",""module: flex attention""}",1,"2025-01-16 00:01:44","2025-01-18 02:47:15","2025-01-18 02:47:15","jeffdaily","xmfan",NULL,"https://github.com/pytorch/pytorch/issues/144912",2
"363","2791263757","2791263757","144911","[Submodule] Upgrade to Cutlass 3.6 part deux","# Summary
Take 2 of [D67866269](https://www.internalfb.com/diff/D67866269)
Main change is that we identified and fixed the FA2 regression. More details can be found here https://github.com/pytorch/pytorch/issues/144729 and have landed that before this here: [D68194635](https://www.internalfb.com/diff/D68194635)

Differential Revision: D68194470","closed","Teste de Regressão","{fb-exported,Merged,ciflow/trunk,""release notes: sparse""}",7,"2025-01-15 23:51:01","2025-01-17 00:54:46","2025-01-17 00:53:44","drisspg",NULL,NULL,"https://github.com/pytorch/pytorch/pull/144911",2
"364","2791255925","2791255925","144910","cpp_wrapper: Properly handle scalars when input to tensor arguments","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #145095
* __->__ #144910

Additionally, reduce code duplication in `cpp_wrapper_cpu_array_ref.py`.

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @ColinPeppler @amjames @desertfire @chauhang @aakhundov","closed","Refatoração","{""open source"",Merged,ciflow/trunk,""topic: not user facing"",""module: inductor"",ciflow/inductor}",3,"2025-01-15 23:46:42","2025-01-24 02:07:42","2025-01-24 02:06:38","benjaminglass1","benjaminglass1",NULL,"https://github.com/pytorch/pytorch/pull/144910",9
"366","2795951958","2795951958","145086","`torch.distributions`: replace `numbers.Number` with `torch.types.Number`.","Fixes #144788 (partial)


cc @fritzo @neerajprad @alicanb @nikitaved @ezyang @malfet @xuzhao9 @gramster","closed","Refatoração","{""module: distributions"",""module: typing"",triaged,""open source"",Merged,ciflow/trunk,""release notes: python_frontend""}",7,"2025-01-17 17:18:37","2025-01-29 05:34:17","2025-01-27 20:24:58","randolf-scholz",NULL,NULL,"https://github.com/pytorch/pytorch/pull/145086",10
"367","2801803076","2801803076","145270","[NVIDIA] RTX50 Blackwell Support codegen","cc @ptrblck @msaroufim @eqy","closed","Refatoração","{""open source"",Merged,ciflow/trunk,""release notes: cuda"",""topic: new features""}",6,"2025-01-21 13:05:55","2025-01-21 21:11:10","2025-01-21 21:10:07","johnnynunez",NULL,NULL,"https://github.com/pytorch/pytorch/pull/145270",0
"368","2801785959","2801785959","145269","Improve the caching allocator test for raw alloc","1 Prevent block allocated by torch._C._cuda_cudaCachingAllocator_raw_alloc from affecting torch.cuda.empty_cache() in other unit tests
2 Additionally, tested the changes to raw_delete in https://github.com/pytorch/pytorch/pull/131114   

@jeffdaily @albanD @houseroad @eqy @aaronenyeshi","closed","Refatoração","{""open source"",Merged,ciflow/trunk,""topic: not user facing""}",31,"2025-01-21 12:58:56","2025-01-24 21:08:21","2025-01-24 21:07:19","1274085042",NULL,NULL,"https://github.com/pytorch/pytorch/pull/145269",3
"369","2805592336","2805592336","145431","[dynamo] Re-enable `test_torch_name_rule_map_updated`","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #145431

This patch re-enables `test_torch_name_rule_map_updated` and adds
relevant fixes for the failures.

Fixes #114831.

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames","closed","Refatoração","{""topic: not user facing"",""module: dynamo"",ciflow/inductor}",2,"2025-01-23 00:10:08","2025-01-25 00:02:53","2025-01-25 00:02:52","StrongerXi",NULL,NULL,"https://github.com/pytorch/pytorch/pull/145431",2
"370","2805589977","2805589977","145430","[c10/metal] Add a vectype variant for `short`/`int`/`long`","Some of the kernels (exp_complex/atan_complex) need the specialization.

cc @kulinseth @albanD @malfet @DenisVieriu97 @jhavukainen @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @ColinPeppler @amjames @desertfire @chauhang @aakhundov","closed","Refatoração","{Merged,""topic: not user facing"",""module: mps"",ciflow/mps,""module: inductor""}",4,"2025-01-23 00:08:12","2025-01-23 04:54:00","2025-01-23 04:52:58","dcci",NULL,NULL,"https://github.com/pytorch/pytorch/pull/145430",0
"371","2805583543","2805583543","145428","torch._neg_view correctness","### 🐛 Describe the bug

```
import torch

device = ""cuda""
dtype = torch.float64

# Basic test for negative view
x = torch.randn(20, 20, device=device, dtype=dtype, requires_grad=False)
physical_neg = torch.neg(x)
view_neg = torch._neg_view(x)

assert torch.is_neg(view_neg), ""view_neg should be negative""
assert not torch.is_neg(x), ""x should not be negative""
assert torch.allclose(
    physical_neg, view_neg
), ""physical_neg and view_neg should be equal""

# Test in-place operations on negative view
x = torch.randn(20, 20, device=device, dtype=dtype, requires_grad=False)
neg_x = torch._neg_view(x)
neg_x.add_(1.0)
assert torch.is_neg(neg_x), ""neg_x should still be negative after in-place operation""
expected = -x + 1.0
assert torch.allclose(neg_x, expected), ""neg_x should match expected result""
```
The output of the above tests is 
```
% TORCH_LOGS=+inductor,dynamo python test_neg_view.py
Traceback (most recent call last):
  File ""test_neg_view.py"", line 23, in <module>
    assert torch.allclose(neg_x, expected), ""neg_x should match expected result""
AssertionError: neg_x should match expected result
```
I'm curious if this is expected result? 

possible related failed ci tests https://github.com/pytorch/pytorch/pull/145127 . 
cc @shunting314 @eellison @zou3519 @masnesral 

### Versions

nightly","closed","Refatoração","{""module: correctness (silent)"",""topic: not user facing""}",1,"2025-01-23 00:04:08","2025-01-23 00:28:47","2025-01-23 00:28:30","FindHao",NULL,NULL,"https://github.com/pytorch/pytorch/issues/145428",0
